"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"447","RT @brasil247: Renan garante a Dilma preferência da Petrobras em novas regras do pré-sal | Brasil 24/7 https://t.co/ED0L9hgBoO via @brasil2…",FALSE,0,NA,2016-02-17 10:34:30,FALSE,NA,"699904748967829504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gramscista",6,TRUE,FALSE,NA,NA
"448","RT @arthur2119: Brasil sem Dilma // Brasil com Dilma
#PlanetaBrasilSemDilma https://t.co/egGxG7vpCO",FALSE,0,NA,2016-02-17 10:34:23,FALSE,NA,"699904721633615873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",6,TRUE,FALSE,NA,NA
"449","PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE https://t.co/lM5suuLWeb via @UOLNoticias @UOL",FALSE,0,NA,2016-02-17 10:34:21,FALSE,NA,"699904710342524928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","villy27",0,FALSE,FALSE,NA,NA
"450","RT @1Branco1: Sem a Dilma seria ótimo, mas eles sempre tem algo pior pra nós. Seria bom mudar todos os políticos.  #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:34:20,FALSE,NA,"699904708501184513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",2,TRUE,FALSE,NA,NA
"451","RT @BlogDoPim: Dilma vendeu ministério da Saúde ao PMDB para ser salva do impeachment. Agora empresta ministro ao PMDB para consolidar o es…",FALSE,0,NA,2016-02-17 10:34:17,FALSE,NA,"699904693724700673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lucianobacalhau",176,TRUE,FALSE,NA,NA
"452","RT @alberto_fraga: Dilma, mais uma vez, diz que a solução para crise é a CPMF. E quando ela vai cortar na ""própria carne"" e reduzir os carg…",FALSE,0,NA,2016-02-17 10:34:12,FALSE,NA,"699904674359599104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tatirinaldibeta",9,TRUE,FALSE,NA,NA
"453","Renan garante a Dilma preferência da Petrobras em novas regras do pré-sal https://t.co/GgOk8Bbdyi",FALSE,0,NA,2016-02-17 10:34:09,FALSE,NA,"699904661986414592",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RCandeu",0,FALSE,FALSE,NA,NA
"454","RT  @Ary_AntiPT
PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff https://t.co/lIr8Axh6oh",FALSE,2,NA,2016-02-17 10:34:03,FALSE,NA,"699904636233388032",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","MirandaSa_",2,FALSE,FALSE,NA,NA
"455","Dilma e Cunha, contra ele tonelada de processos, contra ela elite desrespeitosa, pretensiosa e covarde. Ela vence!  https://t.co/9RNaJxRqJn",FALSE,7,NA,2016-02-17 10:33:53,FALSE,NA,"699904593321463808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Maiageovana",5,FALSE,FALSE,NA,NA
"456","RT @cartacapital: Sem a oposição de Dilma, Renan Calheiros quer mudar a Lei da Partilha do pré-sal https://t.co/dbBFc1he15 https://t.co/rQ4…",FALSE,0,NA,2016-02-17 10:33:51,FALSE,NA,"699904583661920257",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","alexcarmo72",4,TRUE,FALSE,NA,NA
"457","RT @fatimalima8: PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE https://t.co/mJOP8J7L4v via @UOLNoticias @UOL",FALSE,0,NA,2016-02-17 10:33:50,FALSE,NA,"699904579857731584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gilmarcosta55",1,TRUE,FALSE,NA,NA
"458","RT @PTnoSenado: @gleisi aponta como Lula e Dilma deram mais condições ao Estado para enfrentar a corrupção https://t.co/yzZyM4Ih0T https://…",FALSE,0,NA,2016-02-17 10:33:43,FALSE,NA,"699904550120116225",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sarmento1634",20,TRUE,FALSE,NA,NA
"459","Ausência de Dilma Rousseff na abertura da Festa da Uva frustrou empresários e agricultores https://t.co/9yaqSWw9zQ",FALSE,0,NA,2016-02-17 10:33:42,FALSE,NA,"699904546387161088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pioneiroonline",0,FALSE,FALSE,NA,NA
"460","Brasil sem Dilma // Brasil com Dilma
#PlanetaBrasilSemDilma https://t.co/egGxG7vpCO",FALSE,4,NA,2016-02-17 10:33:29,FALSE,NA,"699904494788833280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arthur2119",6,FALSE,FALSE,NA,NA
"461","RT @Deodoro33: @JOHN_TRANE @anabellbar Reparou que o PIG que atacava Cristina com a mesma violência dedicada à Dilma está calado diante dos…",FALSE,0,NA,2016-02-17 10:33:23,FALSE,NA,"699904466355625984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EUGENIOZENAIDE",3,TRUE,FALSE,NA,NA
"462","RT @MollerSandayo: ➡ Impeachment da Dilma 
➡ Prendam o Lula
➡ Feche o PT
#17PrendaLula https://t.co/lArDbUKHcC",FALSE,0,NA,2016-02-17 10:33:20,FALSE,NA,"699904457400782849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","piffer_luiz",18,TRUE,FALSE,NA,NA
"463","Sem a Dilma seria ótimo, mas eles sempre tem algo pior pra nós. Seria bom mudar todos os políticos.  #PlanetaBrasilSemDilma",FALSE,4,NA,2016-02-17 10:33:17,FALSE,NA,"699904442573987840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1Branco1",2,FALSE,FALSE,NA,NA
"464","RT @lobiscol: - Dilma + Sexo #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:33:16,FALSE,NA,"699904439759544320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","so_mais1psico",2,TRUE,FALSE,NA,NA
"465","FORA PT, FORA DILMA CHEGA DE GOVERNO RUIM. https://t.co/mXjWSFWSnl",FALSE,1,NA,2016-02-17 10:33:14,FALSE,NA,"699904430683066368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mary_Greicy",1,FALSE,FALSE,NA,NA
"466","RT @MollerSandayo: O trio ➡ Lula, Dilma e PT já deram o que tinha para dar!!
Precisamos de alguém competente e honesto! 
#17PrendaLula http…",FALSE,0,NA,2016-02-17 10:33:11,FALSE,NA,"699904418611884032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","piffer_luiz",42,TRUE,FALSE,NA,NA
"467","RT @Yasmimsantosmor: #PlanetaBrasilSemDilma alô é do puteiro? É que a Dilma foi demitida e acho que ela ta trabalhando aí só gosta de foder…",FALSE,0,NA,2016-02-17 10:33:11,FALSE,NA,"699904416032432128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",3,TRUE,FALSE,NA,NA
"468","RT @Connorgrape: #PlanetaBrasilSemDilma
+ Crush's maravilhosos
- Dilma",FALSE,0,NA,2016-02-17 10:33:09,FALSE,NA,"699904408235220994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",5,TRUE,FALSE,NA,NA
"469","O retrato do governo Dilma: o Ministro da Saúde é do baixo clero da Câmara, enquanto um dos maiores epidemiologistas do país acaba demitido.",FALSE,2,NA,2016-02-17 10:33:07,FALSE,NA,"699904399523639296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","msarsur",1,FALSE,FALSE,NA,NA
"470","RT @Simplicidade_so: Bom Dilma a toda valorosa militância!
Tenham 1 dia feliz e muita garra pra todos nos! Força Lula!!! https://t.co/87BA4…",FALSE,0,NA,2016-02-17 10:32:57,FALSE,NA,"699904358771728384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Flavinhaaa5",1,TRUE,FALSE,NA,NA
"471","RT @AndreiaSadi: Como disse um assessor de Dilma ontem: ""vamos apanhar por 48 h para garantir a sobrevivência dos próximos meses"" https://t…",FALSE,0,NA,2016-02-17 10:32:55,FALSE,NA,"699904352375476224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","r_andradbessa",12,TRUE,FALSE,NA,NA
"472","RT @ari_cristiano: PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff https://t.co/RURcaIGMNx",FALSE,0,NA,2016-02-17 10:32:55,FALSE,NA,"699904350106349568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gilmardenck",1,TRUE,FALSE,NA,NA
"473","Cunha e Dilma podem dar as mãos! Ambos fazem ""manobras"" p/ benefício próprio
Castro é exonerado para votar na Câmara https://t.co/E0i8hMkgVe",FALSE,0,NA,2016-02-17 10:32:46,FALSE,NA,"699904314874195968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jonesrps",0,FALSE,FALSE,NA,NA
"474","PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff... https://t.co/IyTjNLRZBv",FALSE,0,NA,2016-02-17 10:32:46,FALSE,NA,"699904313393606656",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ari_cristiano",0,FALSE,FALSE,NA,NA
"475","RT @ironicamenteee: Dilma é feia 
#PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:32:44,FALSE,NA,"699904306691076096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",1,TRUE,FALSE,NA,NA
"476","Delfim, vc q passou a ser tão querido pra influentes blogs e militância petista, não fala isso, não desiluda todos.. https://t.co/SzR8vMS9T7",FALSE,0,NA,2016-02-17 10:32:44,FALSE,NA,"699904302786179072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frulanis",0,FALSE,FALSE,NA,NA
"477","RT @wadih_damous: Janot foi enfático ao mencionar que nenhum dos pontos levantados pelo PSDB configura motivo p/ cassação de Dilma. https:/…",FALSE,0,NA,2016-02-17 10:32:35,FALSE,NA,"699904267558244352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chapolin1984",28,TRUE,FALSE,NA,NA
"478","RT @onyxlorenzoni: O Governo Dilma tem mais de 100 mil funções gratificadas, 25 mil cargos em comissões e se especializou em dilapidar o pa…",FALSE,0,NA,2016-02-17 10:32:33,FALSE,NA,"699904258301390848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vovoconsuelo",64,TRUE,FALSE,NA,NA
"479","PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff https://t.co/JsB8V7dpkX",FALSE,3,NA,2016-02-17 10:32:25,FALSE,NA,"699904224071536641",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Ary_AntiPT",4,FALSE,FALSE,NA,NA
"480","#PlanetaBrasilSemDilma alô é do puteiro? É que a Dilma foi demitida e acho que ela ta trabalhando aí só gosta de foder com as pessoas né",FALSE,1,NA,2016-02-17 10:32:21,FALSE,NA,"699904208275972096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yasmimsantosmor",3,FALSE,FALSE,NA,NA
"481","PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff https://t.co/RURcaIGMNx",FALSE,1,NA,2016-02-17 10:32:17,FALSE,NA,"699904192685559808",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","ari_cristiano",1,FALSE,FALSE,NA,NA
"482","#PlanetaBrasilSemDilma
+ Crush's maravilhosos
- Dilma",FALSE,4,NA,2016-02-17 10:32:16,FALSE,NA,"699904186587156480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Connorgrape",5,FALSE,FALSE,NA,NA
"483","PT-MG tem contas rejeitadas pela justiça eleitoral por “caixa dois” em campanha de Dilma Rousseff https://t.co/6AKMyfCUWx",FALSE,1,NA,2016-02-17 10:32:15,FALSE,NA,"699904182828953600",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","AryK2014",0,FALSE,FALSE,NA,NA
"484","PRESIDENTO LULA E PRESIDENTA DILMA , DEU ZIKA !!E VAMOS A VENEZUELA !! INSCREVA-SE https://t.co/bm8gMeSevC",FALSE,0,NA,2016-02-17 10:32:13,FALSE,NA,"699904173928742916",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eleonoraporpino",0,FALSE,FALSE,NA,NA
"485","Dilma e Cunha jogam pesado para controlar PMDB na Câmara https://t.co/7to6433JoK",FALSE,0,NA,2016-02-17 10:32:12,FALSE,NA,"699904169533112320",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MarcosGermano",0,FALSE,FALSE,NA,NA
"486","RT @ah_isis: Eu pra mim esses mosquitos foram multiplicados por Dilma e Cunha pra tirar o foco da cassação dos mandatos deles ☹️",FALSE,0,NA,2016-02-17 10:32:10,FALSE,NA,"699904163413680128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crfpaubel",2,TRUE,FALSE,NA,NA
"487","https://t.co/Y1dM9G8ANX",FALSE,1,NA,2016-02-17 10:32:10,FALSE,NA,"699904160536338432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","samantapersotti",1,FALSE,FALSE,NA,NA
"488","PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE via @UOLNoticias @UOL  https://t.co/APFQKWoBC3",FALSE,0,NA,2016-02-17 10:32:09,FALSE,NA,"699904156723769344",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","josuedantas2011",0,FALSE,FALSE,NA,NA
"489","RT @tuliofrn: Dilma desmascarada por Senador do seu partido. https://t.co/AJrbp11r9i",FALSE,0,NA,2016-02-17 10:32:05,FALSE,NA,"699904142140116993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","macvitor",67,TRUE,FALSE,NA,NA
"490","@ptbrasil Mas todos colocam a mão no fogo ????? #lula #dilma #pt #militanciapt",FALSE,0,"ptbrasil",2016-02-17 10:31:51,FALSE,"699903507466420225","699904084321689600","39522911","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MauricioMoalves",0,FALSE,FALSE,NA,NA
"491","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/56N7Nj88f5",FALSE,0,NA,2016-02-17 10:31:51,FALSE,NA,"699904081419247616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadioJustime",19,TRUE,FALSE,NA,NA
"492","Corrupção vai a ver sempre pois o dinheiro corrompe a muitos se não for a Dilma vai ser outro.",FALSE,0,NA,2016-02-17 10:31:50,FALSE,NA,"699904076872548352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wulfricx",0,FALSE,FALSE,NA,NA
"493","RT @diogomainardi: Sorrateira, Dilma mudou lei para que empreiteiras não devolvessem todo o dinheiro roubado https://t.co/OLsHitQQXm https:…",FALSE,0,NA,2016-02-17 10:31:49,FALSE,NA,"699904072669904896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nadia_Martins",135,TRUE,FALSE,NA,NA
"494","Eu vou ajudar em muito a Dilma e o governo, vou ficar um ano comprando estritamente o necessário, sem bens de consumo",FALSE,0,NA,2016-02-17 10:31:48,FALSE,NA,"699904069603823616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wpedroni04",0,FALSE,FALSE,NA,NA
"495","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/eYnq4m4hwq",FALSE,0,NA,2016-02-17 10:31:46,FALSE,NA,"699904061487898624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadioJustime",4,TRUE,FALSE,NA,NA
"496","RT @kitwalkerbr: Azul corta voos, devolve 20 aviões e dá licença para evitar demissões. É a crise sem fim de Dilma ´trambique` https://t.co…",FALSE,0,NA,2016-02-17 10:31:42,FALSE,NA,"699904043880161280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ricardorprata",1,TRUE,FALSE,NA,NA
"497","RT @wadih_damous: Janot foi enfático ao mencionar que nenhum dos pontos levantados pelo PSDB configura motivo p/ cassação de Dilma. https:/…",FALSE,0,NA,2016-02-17 10:31:39,FALSE,NA,"699904032765247488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorretorDino",28,TRUE,FALSE,NA,NA
"498","RT @Roni_ms93: Parecer de Janot sugere que ele não quer punição para Dilma nem agora nem depois https://t.co/D00yMoKQ88 via @veja",FALSE,0,NA,2016-02-17 10:31:39,FALSE,NA,"699904032291291136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NelsonXavasco",4,TRUE,FALSE,NA,NA
"499","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/s0yQm0a5Gg",FALSE,0,NA,2016-02-17 10:31:39,FALSE,NA,"699904031746039808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadioJustime",4,TRUE,FALSE,NA,NA
"500","RT @onyxlorenzoni: O Governo Dilma tem mais de 100 mil funções gratificadas, 25 mil cargos em comissões e se especializou em dilapidar o pa…",FALSE,0,NA,2016-02-17 10:31:38,FALSE,NA,"699904026247360512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcoscunharj",64,TRUE,FALSE,NA,NA
"501","Provas enviadas por Juiz Moro ao TSE afundam Dilma e Temer em processo de cassação https://t.co/BOMseQEL6M",FALSE,0,NA,2016-02-17 10:31:36,FALSE,NA,"699904018571595777",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BrunoTmtelecom",0,FALSE,FALSE,NA,NA
"502","PT-MG tem contas rejeitadas por ""caixa dois"" em campanha de Dilma, diz TRE https://t.co/mJOP8J7L4v via @UOLNoticias @UOL",FALSE,2,NA,2016-02-17 10:31:35,FALSE,NA,"699904016029974528",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","fatimalima8",1,FALSE,FALSE,NA,NA
"503","Ministro confessa seu amor à Zika (Dilma; não o mosquito) e sai para votar em Leonardo Picciani.
https://t.co/C8zXjBNfrA
#ForaPT e aliados",FALSE,1,NA,2016-02-17 10:31:35,FALSE,NA,"699904015505747968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prmaduro",1,FALSE,FALSE,NA,NA
"504","RT @diogomainardi: Sérgio Moro deu o caminho para o TSE cassar o mandato de Dilma e Temer https://t.co/iOqR150RCn https://t.co/vpmNrpuTb3",FALSE,0,NA,2016-02-17 10:31:33,FALSE,NA,"699904007482052608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","clnatal",139,TRUE,FALSE,NA,NA
"505","RT @Roni_ms93: OAB resolve escolher com quais crimes não condescende e pede “Fora Cunha” e “Dentro Dilma” https://t.co/zsZeApRkM5 via @veja",FALSE,0,NA,2016-02-17 10:31:32,FALSE,NA,"699904004743131136",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","marcocanavarro",3,TRUE,FALSE,NA,NA
"506","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/KnzLPI0cm1",FALSE,0,NA,2016-02-17 10:31:31,FALSE,NA,"699904000477495296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadioJustime",8,TRUE,FALSE,NA,NA
"507","RT @rwuspoko: #PlanetaBrasilSemDilma 
Então sem a Dilma não vai ter mais Baile De Favela ?

https://t.co/PcaezJKj2T",FALSE,0,NA,2016-02-17 10:31:30,FALSE,NA,"699903994030903296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nhathsanthos",3,TRUE,FALSE,NA,NA
"508","Dilma: criticando o passado  e antevendo o futuro. Momento raro de lucidez? https://t.co/ZNKIheIYzL",FALSE,1,NA,2016-02-17 10:31:30,FALSE,NA,"699903992487407616",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RosaBrasilia",0,FALSE,FALSE,NA,NA
"509","Numa disputa entre Dilma e Cunha torço pesadamente pela derrota dos dois...",FALSE,1,NA,2016-02-17 10:31:24,FALSE,NA,"699903970752516096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlmeidaSerodio",0,FALSE,FALSE,NA,NA
"510","RT @AndreiaSadi: Como disse um assessor de Dilma ontem: ""vamos apanhar por 48 h para garantir a sobrevivência dos próximos meses"" https://t…",FALSE,0,NA,2016-02-17 10:31:22,FALSE,NA,"699903959171993600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keneston",12,TRUE,FALSE,NA,NA
"511","Dilma é feia 
#PlanetaBrasilSemDilma",FALSE,2,NA,2016-02-17 10:31:19,FALSE,NA,"699903950225588224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ironicamenteee",1,FALSE,FALSE,NA,NA
"512","RT @MirandaSa_: O festão do Zika Vírus promovido por Dilma, segundo observadores, tem dupla finalidade: Aprovar a CPMF e o aborto",FALSE,0,NA,2016-02-17 10:31:19,FALSE,NA,"699903947943866368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BragersNeia",20,TRUE,FALSE,NA,NA
"513","RT @BlogDoPim: Dilma vendeu ministério da Saúde ao PMDB para ser salva do impeachment. Agora empresta ministro ao PMDB para consolidar o es…",FALSE,0,NA,2016-02-17 10:31:15,FALSE,NA,"699903931925819396",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","george_medeiros",176,TRUE,FALSE,NA,NA
"514","RT @Meu_Rumo: #Lulaamarelou  #PovoComLula #MafiaSeguindoTodos Dilma e Cunha https://t.co/KnzLPI0cm1",FALSE,0,NA,2016-02-17 10:31:10,FALSE,NA,"699903911189200900",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeyFPimentel",8,TRUE,FALSE,NA,NA
"515","RT @BlogDoPim: Em plena epidemia de Zika, Dilma articulou que ministro da Saúde deixe cargo por 1 dia para votar por Picciani no PMDB e evi…",FALSE,0,NA,2016-02-17 10:30:56,FALSE,NA,"699903851705581568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","george_medeiros",128,TRUE,FALSE,NA,NA
"516","RT @wadih_damous: Janot foi enfático ao mencionar que nenhum dos pontos levantados pelo PSDB configura motivo p/ cassação de Dilma. https:/…",FALSE,0,NA,2016-02-17 10:30:49,FALSE,NA,"699903824438419456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeiLoc13",28,TRUE,FALSE,NA,NA
"517","O Antagonista - Ipsos: Aprovação de Dilma cai a 5% https://t.co/B6IAIXG5wj",FALSE,0,NA,2016-02-17 10:30:48,FALSE,NA,"699903816922238977",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","GG_Guimaraes",0,FALSE,FALSE,NA,NA
"518","RT @OcupaBSB: #RTs_BR @Lins_Real @gilmarcosta55

Dilma, defunto na sala q quer ficar + 3 anos!

Ñ baixaremos guarda!

#13marEuVou

https://…",FALSE,0,NA,2016-02-17 10:30:43,FALSE,NA,"699903798131691520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iojandaira",43,TRUE,FALSE,NA,NA
"519","RT @Yasmimsantosmor: Os aliens poderiam levar a dilma embora daqui #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:30:43,FALSE,NA,"699903798093946880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thais_batalha",3,TRUE,FALSE,NA,NA
"520","Vocês realmente acham que ""o planeta sem Dilma"" mudaria alguma coisa.? Não é só o Brasil que tem problema. Só acho.",FALSE,0,NA,2016-02-17 10:30:39,FALSE,NA,"699903782369546240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wulfricx",0,FALSE,FALSE,NA,NA
"521","RT @Yasmimsantosmor: Os aliens poderiam levar a dilma embora daqui #PlanetaBrasilSemDilma",FALSE,0,NA,2016-02-17 10:30:31,FALSE,NA,"699903748529876993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cabeludinhu",3,TRUE,FALSE,NA,NA
"522","RT @Roni_ms93: Parecer de Janot sugere que ele não quer punição para Dilma nem agora nem depois https://t.co/D00yMoKQ88 via @veja",FALSE,0,NA,2016-02-17 10:30:27,FALSE,NA,"699903731698110464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","letraslimitadas",4,TRUE,FALSE,NA,NA
"523","RT @Roni_ms93: OAB resolve escolher com quais crimes não condescende e pede “Fora Cunha” e “Dentro Dilma” https://t.co/zsZeApRkM5 via @veja",FALSE,0,NA,2016-02-17 10:30:22,FALSE,NA,"699903710223278080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NelsonXavasco",3,TRUE,FALSE,NA,NA
"524","https://t.co/yIJjxmX7OB",FALSE,0,NA,2016-02-17 10:30:21,FALSE,NA,"699903704019951616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fatimalima8",0,FALSE,FALSE,NA,NA
"525","RT @FelixZiul: Em qualquer país do mundo minimamente honesto o Cunha já estaria preso e a Dilma deposta.",FALSE,0,NA,2016-02-17 10:30:18,FALSE,NA,"699903692082962432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gkoInter",4,TRUE,FALSE,NA,NA
"526","Parecer de Janot sugere que ele não quer punição para Dilma nem agora nem depois https://t.co/D00yMoKQ88 via @veja",FALSE,4,NA,2016-02-17 10:30:16,FALSE,NA,"699903683530719236",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Roni_ms93",4,FALSE,FALSE,NA,NA
